frame,t_s,z_mean_m,z_min_m,z_max_m,z_std_m,n_nodes,n_all
767,7.670000e-01,1.4302695777e-02,-1.0726230340e-04,2.8239633726e-02,9.5424443735e-03,356,356
768,7.680000e-01,1.4391080150e-02,-1.8877930700e-05,2.8328018098e-02,9.5424443735e-03,356,356
769,7.690000e-01,1.4484014966e-02,7.4056885500e-05,2.8420952915e-02,9.5424443735e-03,356,356
770,7.700000e-01,1.4581452094e-02,1.7149401330e-04,2.8518390042e-02,9.5424443735e-03,356,356
771,7.710000e-01,1.4683341498e-02,2.7338341820e-04,2.8620279447e-02,9.5424443735e-03,356,356
772,7.720000e-01,1.4789631269e-02,3.7967318840e-04,2.8726569218e-02,9.5424443735e-03,356,356
773,7.730000e-01,1.4900267641e-02,4.9030956050e-04,2.8837205590e-02,9.5424443735e-03,356,356
774,7.740000e-01,1.5015195027e-02,6.0523694630e-04,2.8952132975e-02,9.5424443735e-03,356,356
775,7.750000e-01,1.5134356040e-02,7.2439795990e-04,2.9071293989e-02,9.5424443735e-03,356,356
776,7.760000e-01,1.5257691526e-02,8.4773344580e-04,2.9194629475e-02,9.5424443735e-03,356,356
777,7.770000e-01,1.5385140588e-02,9.7518250810e-04,2.9322078537e-02,9.5424443735e-03,356,356
778,7.780000e-01,1.5516640620e-02,1.1066825395e-03,2.9453578569e-02,9.5424443735e-03,356,356
779,7.790000e-01,1.5652127332e-02,1.2421692521e-03,2.9589065281e-02,9.5424443735e-03,356,356
780,7.800000e-01,1.5791534788e-02,1.3815767080e-03,2.9728472737e-02,9.5424443735e-03,356,356
781,7.810000e-01,1.5934795431e-02,1.5248373510e-03,2.9871733380e-02,9.5424443735e-03,356,356
782,7.820000e-01,1.6081840119e-02,1.6718820390e-03,3.0018778068e-02,9.5424443735e-03,356,356
783,7.830000e-01,1.6232598157e-02,1.8226400768e-03,3.0169536106e-02,9.5424443735e-03,356,356
784,7.840000e-01,1.6386997330e-02,1.9770392496e-03,3.0323935279e-02,9.5424443735e-03,356,356
785,7.850000e-01,1.6544963938e-02,2.1350058576e-03,3.0481901887e-02,9.5424443735e-03,356,356
786,7.860000e-01,1.6706422830e-02,2.2964647502e-03,3.0643360779e-02,9.5424443735e-03,356,356
787,7.870000e-01,1.6871297442e-02,2.4613393617e-03,3.0808235391e-02,9.5424443735e-03,356,356
788,7.880000e-01,1.7039509827e-02,2.6295517471e-03,3.0976447776e-02,9.5424443735e-03,356,356
789,7.890000e-01,1.7210980699e-02,2.8010226188e-03,3.1147918648e-02,9.5424443735e-03,356,356
790,7.900000e-01,1.7385629463e-02,2.9756713832e-03,3.1322567412e-02,9.5424443735e-03,356,356
791,7.910000e-01,1.7563374259e-02,3.1534161786e-03,3.1500312208e-02,9.5424443735e-03,356,356
792,7.920000e-01,1.7744131993e-02,3.3341739129e-03,3.1681069942e-02,9.5424443735e-03,356,356
793,7.930000e-01,1.7927818383e-02,3.5178603025e-03,3.1864756332e-02,9.5424443735e-03,356,356
794,7.940000e-01,1.8114347991e-02,3.7043899108e-03,3.2051285940e-02,9.5424443735e-03,356,356
795,7.950000e-01,1.8303634268e-02,3.8936761878e-03,3.2240572217e-02,9.5424443735e-03,356,356
796,7.960000e-01,1.8495589590e-02,4.0856315102e-03,3.2432527539e-02,9.5424443735e-03,356,356
797,7.970000e-01,1.8690125301e-02,4.2801672211e-03,3.2627063250e-02,9.5424443735e-03,356,356
798,7.980000e-01,1.8887151751e-02,4.4771936712e-03,3.2824089700e-02,9.5424443735e-03,356,356
799,7.990000e-01,1.9086578339e-02,4.6766202591e-03,3.3023516288e-02,9.5424443735e-03,356,356
800,8.000000e-01,1.9288313554e-02,4.8783554736e-03,3.3225251503e-02,9.5424443735e-03,356,356
801,8.010000e-01,1.9492265015e-02,5.0823069344e-03,3.3429202964e-02,9.5424443735e-03,356,356
802,8.020000e-01,1.9698339515e-02,5.2883814348e-03,3.3635277464e-02,9.5424443735e-03,356,356
803,8.030000e-01,1.9906443064e-02,5.4964849837e-03,3.3843381013e-02,9.5424443735e-03,356,356
804,8.040000e-01,2.0116480929e-02,5.7065228483e-03,3.4053418877e-02,9.5424443735e-03,356,356
805,8.050000e-01,2.0328357677e-02,5.9183995966e-03,3.4265295626e-02,9.5424443735e-03,356,356
806,8.060000e-01,2.0541977221e-02,6.1320191411e-03,3.4478915170e-02,9.5424443735e-03,356,356
807,8.070000e-01,2.0757242862e-02,6.3472847814e-03,3.4694180811e-02,9.5424443735e-03,356,356
808,8.080000e-01,2.0974057329e-02,6.5640992484e-03,3.4910995278e-02,9.5424443735e-03,356,356
809,8.090000e-01,2.1192322827e-02,6.7823647471e-03,3.5129260776e-02,9.5424443735e-03,356,356
810,8.100000e-01,2.1411941082e-02,7.0019830014e-03,3.5348879031e-02,9.5424443735e-03,356,356
811,8.110000e-01,2.1632813378e-02,7.2228552973e-03,3.5569751326e-02,9.5424443735e-03,356,356
812,8.120000e-01,2.1854840608e-02,7.4448825273e-03,3.5791778556e-02,9.5424443735e-03,356,356
813,8.130000e-01,2.2077923315e-02,7.6679652349e-03,3.6014861264e-02,9.5424443735e-03,356,356
814,8.140000e-01,2.2301961739e-02,7.8920036583e-03,3.6238899687e-02,9.5424443735e-03,356,356
815,8.150000e-01,2.2526855855e-02,8.1168977751e-03,3.6463793804e-02,9.5424443735e-03,356,356
816,8.160000e-01,2.2752505427e-02,8.3425473465e-03,3.6689443376e-02,9.5424443735e-03,356,356
817,8.170000e-01,2.2978810042e-02,8.5688519621e-03,3.6915747991e-02,9.5424443735e-03,356,356
818,8.180000e-01,2.3205669164e-02,8.7957110838e-03,3.7142607113e-02,9.5424443735e-03,356,356
819,8.190000e-01,2.3432982171e-02,9.0230240907e-03,3.7369920120e-02,9.5424443735e-03,356,356
820,8.200000e-01,2.3660648403e-02,9.2506903229e-03,3.7597586352e-02,9.5424443735e-03,356,356
821,8.210000e-01,2.3888567207e-02,9.4786091264e-03,3.7825505155e-02,9.5424443735e-03,356,356
822,8.220000e-01,2.4116637977e-02,9.7066798970e-03,3.8053575926e-02,9.5424443735e-03,356,356
823,8.230000e-01,2.4344760205e-02,9.9348021246e-03,3.8281698154e-02,9.5424443735e-03,356,356
824,8.240000e-01,2.4572833517e-02,1.0162875437e-02,3.8509771466e-02,9.5424443735e-03,356,356
825,8.250000e-01,2.4800757724e-02,1.0390799644e-02,3.8737695673e-02,9.5424443735e-03,356,356
826,8.260000e-01,2.5028432861e-02,1.0618474781e-02,3.8965370810e-02,9.5424443735e-03,356,356
827,8.270000e-01,2.5255759234e-02,1.0845801154e-02,3.9192697183e-02,9.5424443735e-03,356,356
828,8.280000e-01,2.5482637459e-02,1.1072679379e-02,3.9419575408e-02,9.5424443735e-03,356,356
829,8.290000e-01,2.5708968510e-02,1.1299010430e-02,3.9645906459e-02,9.5424443735e-03,356,356
830,8.300000e-01,2.5934653761e-02,1.1524695680e-02,3.9871591709e-02,9.5424443735e-03,356,356
831,8.310000e-01,2.6159595023e-02,1.1749636943e-02,4.0096532972e-02,9.5424443735e-03,356,356
832,8.320000e-01,2.6383694597e-02,1.1973736517e-02,4.0320632546e-02,9.5424443735e-03,356,356
833,8.330000e-01,2.6606855305e-02,1.2196897225e-02,4.0543793254e-02,9.5424443735e-03,356,356
834,8.340000e-01,2.6828980541e-02,1.2419022461e-02,4.0765918490e-02,9.5424443735e-03,356,356
835,8.350000e-01,2.7049974306e-02,1.2640016226e-02,4.0986912255e-02,9.5424443735e-03,356,356
836,8.360000e-01,2.7269741254e-02,1.2859783174e-02,4.1206679203e-02,9.5424443735e-03,356,356
837,8.370000e-01,2.7488186728e-02,1.3078228648e-02,4.1425124677e-02,9.5424443735e-03,356,356
838,8.380000e-01,2.7705216807e-02,1.3295258727e-02,4.1642154756e-02,9.5424443735e-03,356,356
839,8.390000e-01,2.7920738339e-02,1.3510780259e-02,4.1857676288e-02,9.5424443735e-03,356,356
840,8.400000e-01,2.8134658987e-02,1.3724700907e-02,4.2071596936e-02,9.5424443735e-03,356,356
841,8.410000e-01,2.8346887262e-02,1.3936929182e-02,4.2283825211e-02,9.5424443735e-03,356,356
842,8.420000e-01,2.8557332569e-02,1.4147374489e-02,4.2494270518e-02,9.5424443735e-03,356,356
843,8.430000e-01,2.8765905240e-02,1.4355947160e-02,4.2702843189e-02,9.5424443735e-03,356,356
844,8.440000e-01,2.8972516572e-02,1.4562558492e-02,4.2909454521e-02,9.5424443735e-03,356,356
845,8.450000e-01,2.9177078869e-02,1.4767120789e-02,4.3114016818e-02,9.5424443735e-03,356,356
846,8.460000e-01,2.9379505474e-02,1.4969547394e-02,4.3316443423e-02,9.5424443735e-03,356,356
847,8.470000e-01,2.9579710809e-02,1.5169752729e-02,4.3516648758e-02,9.5424443735e-03,356,356
848,8.480000e-01,2.9777610407e-02,1.5367652327e-02,4.3714548356e-02,9.5424443735e-03,356,356
849,8.490000e-01,2.9973120953e-02,1.5563162873e-02,4.3910058902e-02,9.5424443735e-03,356,356
850,8.500000e-01,3.0166160313e-02,1.5756202233e-02,4.4103098262e-02,9.5424443735e-03,356,356
851,8.510000e-01,3.0356647571e-02,1.5946689491e-02,4.4293585520e-02,9.5424443735e-03,356,356
852,8.520000e-01,3.0544503063e-02,1.6134544983e-02,4.4481441012e-02,9.5424443735e-03,356,356
853,8.530000e-01,3.0729648410e-02,1.6319690329e-02,4.4666586359e-02,9.5424443735e-03,356,356
854,8.540000e-01,3.0912006547e-02,1.6502048467e-02,4.4848944496e-02,9.5424443735e-03,356,356
855,8.550000e-01,3.1091501762e-02,1.6681543682e-02,4.5028439711e-02,9.5424443735e-03,356,356
856,8.560000e-01,3.1268059718e-02,1.6858101638e-02,4.5204997667e-02,9.5424443735e-03,356,356
857,8.570000e-01,3.1441607492e-02,1.7031649411e-02,4.5378545440e-02,9.5424443735e-03,356,356
858,8.580000e-01,3.1612073597e-02,1.7202115517e-02,4.5549011546e-02,9.5424443735e-03,356,356
859,8.590000e-01,3.1779388020e-02,1.7369429940e-02,4.5716325969e-02,9.5424443735e-03,356,356
860,8.600000e-01,3.1943482242e-02,1.7533524161e-02,4.5880420191e-02,9.5424443735e-03,356,356
861,8.610000e-01,3.2104289269e-02,1.7694331189e-02,4.6041227218e-02,9.5424443735e-03,356,356
862,8.620000e-01,3.2261743661e-02,1.7851785581e-02,4.6198681610e-02,9.5424443735e-03,356,356
863,8.630000e-01,3.2415781557e-02,1.8005823477e-02,4.6352719506e-02,9.5424443735e-03,356,356
864,8.640000e-01,3.2566340698e-02,1.8156382618e-02,4.6503278647e-02,9.5424443735e-03,356,356
865,8.650000e-01,3.2713360455e-02,1.8303402375e-02,4.6650298404e-02,9.5424443735e-03,356,356
866,8.660000e-01,3.2856781852e-02,1.8446823771e-02,4.6793719800e-02,9.5424443735e-03,356,356
867,8.670000e-01,3.2996547588e-02,1.8586589508e-02,4.6933485537e-02,9.5424443735e-03,356,356
868,8.680000e-01,3.3132602064e-02,1.8722643984e-02,4.7069540013e-02,9.5424443735e-03,356,356
869,8.690000e-01,3.3264891399e-02,1.8854933318e-02,4.7201829348e-02,9.5424443735e-03,356,356
870,8.700000e-01,3.3393363452e-02,1.8983405372e-02,4.7330301401e-02,9.5424443735e-03,356,356
871,8.710000e-01,3.3517967847e-02,1.9108009767e-02,4.7454905796e-02,9.5424443735e-03,356,356
872,8.720000e-01,3.3638655986e-02,1.9228697906e-02,4.7575593935e-02,9.5424443735e-03,356,356
873,8.730000e-01,3.3755381073e-02,1.9345422993e-02,4.7692319022e-02,9.5424443735e-03,356,356
874,8.740000e-01,3.3868098127e-02,1.9458140047e-02,4.7805036076e-02,9.5424443735e-03,356,356
875,8.750000e-01,3.3976764001e-02,1.9566805921e-02,4.7913701950e-02,9.5424443735e-03,356,356
876,8.760000e-01,3.4081337400e-02,1.9671379320e-02,4.8018275349e-02,9.5424443735e-03,356,356
877,8.770000e-01,3.4181778892e-02,1.9771820812e-02,4.8118716841e-02,9.5424443735e-03,356,356
878,8.780000e-01,3.4278050926e-02,1.9868092846e-02,4.8214988875e-02,9.5424443735e-03,356,356
879,8.790000e-01,3.4370117843e-02,1.9960159763e-02,4.8307055792e-02,9.5424443734e-03,356,356
880,8.800000e-01,3.4457945891e-02,2.0047987811e-02,4.8394883840e-02,9.5424443734e-03,356,356
881,8.810000e-01,3.4541503234e-02,2.0131545154e-02,4.8478441183e-02,9.5424443734e-03,356,356
882,8.820000e-01,3.4620759966e-02,2.0210801885e-02,4.8557697915e-02,9.5424443734e-03,356,356
883,8.830000e-01,3.4695688117e-02,2.0285730037e-02,4.8632626066e-02,9.5424443734e-03,356,356
884,8.840000e-01,3.4766261668e-02,2.0356303588e-02,4.8703199617e-02,9.5424443734e-03,356,356
885,8.850000e-01,3.4832456554e-02,2.0422498474e-02,4.8769394503e-02,9.5424443734e-03,356,356
886,8.860000e-01,3.4894250674e-02,2.0484292594e-02,4.8831188623e-02,9.5424443734e-03,356,356
887,8.870000e-01,3.4951623897e-02,2.0541665817e-02,4.8888561846e-02,9.5424443734e-03,356,356
888,8.880000e-01,3.5004558067e-02,2.0594599986e-02,4.8941496015e-02,9.5424443734e-03,356,356
889,8.890000e-01,3.5053037009e-02,2.0643078929e-02,4.8989974958e-02,9.5424443734e-03,356,356
890,8.900000e-01,3.5097046534e-02,2.0687088454e-02,4.9033984483e-02,9.5424443734e-03,356,356
891,8.910000e-01,3.5136574438e-02,2.0726616358e-02,4.9073512387e-02,9.5424443734e-03,356,356
892,8.920000e-01,3.5171610510e-02,2.0761652429e-02,4.9108548459e-02,9.5424443734e-03,356,356
893,8.930000e-01,3.5202146526e-02,2.0792188446e-02,4.9139084475e-02,9.5424443734e-03,356,356
894,8.940000e-01,3.5228176257e-02,2.0818218177e-02,4.9165114206e-02,9.5424443734e-03,356,356
895,8.950000e-01,3.5249695464e-02,2.0839737384e-02,4.9186633413e-02,9.5424443734e-03,356,356
896,8.960000e-01,3.5266701897e-02,2.0856743817e-02,4.9203639846e-02,9.5424443734e-03,356,356
897,8.970000e-01,3.5279195294e-02,2.0869237214e-02,4.9216133243e-02,9.5424443734e-03,356,356
898,8.980000e-01,3.5287177378e-02,2.0877219297e-02,4.9224115326e-02,9.5424443734e-03,356,356
899,8.990000e-01,3.5290651851e-02,2.0880693771e-02,4.9227589800e-02,9.5424443734e-03,356,356
900,9.000000e-01,3.5289624394e-02,2.0879666314e-02,4.9226562343e-02,9.5424443734e-03,356,356
